index,split,image_filename,relative_path,label,class_name,source_split,source_index,noise_type,noise_value
6380,train,train_06380.png,images/train_06380.png,5,dog,train,4953,brightness,0.75
6381,train,train_06381.png,images/train_06381.png,6,horse,train,3764,brightness,0.75
6382,train,train_06382.png,images/train_06382.png,8,ship,test,5474,brightness,0.75
6383,train,train_06383.png,images/train_06383.png,8,ship,train,3155,brightness,0.75
6385,train,train_06385.png,images/train_06385.png,1,bird,train,255,brightness,0.75
6386,train,train_06386.png,images/train_06386.png,1,bird,test,30,brightness,0.75
6387,train,train_06387.png,images/train_06387.png,8,ship,train,1918,brightness,0.75
6390,train,train_06390.png,images/train_06390.png,1,bird,train,2254,brightness,0.75
6391,train,train_06391.png,images/train_06391.png,3,cat,test,5787,brightness,0.75
6393,train,train_06393.png,images/train_06393.png,2,car,test,5028,brightness,0.75
6394,train,train_06394.png,images/train_06394.png,2,car,train,3387,brightness,0.75
6396,train,train_06396.png,images/train_06396.png,7,monkey,train,4276,brightness,0.75
6397,train,train_06397.png,images/train_06397.png,6,horse,test,7822,brightness,0.75
6398,train,train_06398.png,images/train_06398.png,7,monkey,test,479,brightness,0.75
6401,train,train_06401.png,images/train_06401.png,3,cat,test,1084,brightness,0.75
6403,train,train_06403.png,images/train_06403.png,3,cat,test,6057,brightness,0.75
6404,train,train_06404.png,images/train_06404.png,3,cat,test,1531,brightness,0.75
6405,train,train_06405.png,images/train_06405.png,9,truck,test,5293,brightness,0.75
6406,train,train_06406.png,images/train_06406.png,2,car,train,3719,brightness,0.75
6407,train,train_06407.png,images/train_06407.png,6,horse,test,4393,brightness,0.75
6408,train,train_06408.png,images/train_06408.png,0,airplane,train,1671,brightness,0.75
6410,train,train_06410.png,images/train_06410.png,1,bird,test,7202,brightness,0.75
6411,train,train_06411.png,images/train_06411.png,7,monkey,test,493,brightness,0.75
6413,train,train_06413.png,images/train_06413.png,7,monkey,test,6827,brightness,0.75
6414,train,train_06414.png,images/train_06414.png,3,cat,test,3210,brightness,0.75
6415,train,train_06415.png,images/train_06415.png,9,truck,test,6492,brightness,0.75
6416,train,train_06416.png,images/train_06416.png,9,truck,train,2247,brightness,0.75
6418,train,train_06418.png,images/train_06418.png,3,cat,test,6886,brightness,0.75
6419,train,train_06419.png,images/train_06419.png,8,ship,train,3457,brightness,0.75
6420,train,train_06420.png,images/train_06420.png,6,horse,test,1481,brightness,0.75
6422,train,train_06422.png,images/train_06422.png,1,bird,test,3901,brightness,0.75
6423,train,train_06423.png,images/train_06423.png,2,car,test,448,brightness,0.75
6424,train,train_06424.png,images/train_06424.png,3,cat,train,921,brightness,0.75
6425,train,train_06425.png,images/train_06425.png,1,bird,train,4092,brightness,0.75
6426,train,train_06426.png,images/train_06426.png,5,dog,train,3684,brightness,0.75
6427,train,train_06427.png,images/train_06427.png,9,truck,train,2061,brightness,0.75
6428,train,train_06428.png,images/train_06428.png,2,car,test,2909,brightness,0.75
6429,train,train_06429.png,images/train_06429.png,7,monkey,test,5595,brightness,0.75
6430,train,train_06430.png,images/train_06430.png,1,bird,test,2080,brightness,0.75
6431,train,train_06431.png,images/train_06431.png,8,ship,train,145,brightness,0.75
6432,train,train_06432.png,images/train_06432.png,4,deer,test,1301,brightness,0.75
6433,train,train_06433.png,images/train_06433.png,3,cat,test,3039,brightness,0.75
6434,train,train_06434.png,images/train_06434.png,6,horse,test,6983,brightness,0.75
6436,train,train_06436.png,images/train_06436.png,3,cat,test,5114,brightness,0.75
6437,train,train_06437.png,images/train_06437.png,8,ship,train,1321,brightness,0.75
6438,train,train_06438.png,images/train_06438.png,9,truck,test,7351,brightness,0.75
6439,train,train_06439.png,images/train_06439.png,1,bird,train,724,brightness,0.75
6440,train,train_06440.png,images/train_06440.png,8,ship,test,5549,brightness,0.75
6442,train,train_06442.png,images/train_06442.png,8,ship,train,1065,brightness,0.75
6443,train,train_06443.png,images/train_06443.png,1,bird,test,3050,brightness,0.75
6444,train,train_06444.png,images/train_06444.png,5,dog,train,3402,brightness,0.75
6445,train,train_06445.png,images/train_06445.png,7,monkey,train,4030,brightness,0.75
6449,train,train_06449.png,images/train_06449.png,2,car,test,3817,brightness,0.75
6450,train,train_06450.png,images/train_06450.png,8,ship,test,2978,brightness,0.75
6451,train,train_06451.png,images/train_06451.png,5,dog,test,5339,brightness,0.75
6452,train,train_06452.png,images/train_06452.png,4,deer,test,2525,brightness,0.75
6453,train,train_06453.png,images/train_06453.png,9,truck,test,3663,brightness,0.75
6455,train,train_06455.png,images/train_06455.png,0,airplane,test,4385,brightness,0.75
6456,train,train_06456.png,images/train_06456.png,0,airplane,test,2904,brightness,0.75
6457,train,train_06457.png,images/train_06457.png,8,ship,test,7573,brightness,0.75
6458,train,train_06458.png,images/train_06458.png,9,truck,test,7842,brightness,0.75
6459,train,train_06459.png,images/train_06459.png,0,airplane,test,1078,brightness,0.75
6460,train,train_06460.png,images/train_06460.png,9,truck,train,3324,brightness,0.75
6462,train,train_06462.png,images/train_06462.png,1,bird,train,1520,brightness,0.75
6463,train,train_06463.png,images/train_06463.png,6,horse,test,5928,brightness,0.75
6464,train,train_06464.png,images/train_06464.png,8,ship,test,7875,brightness,0.75
6467,train,train_06467.png,images/train_06467.png,0,airplane,test,3246,brightness,0.75
6469,train,train_06469.png,images/train_06469.png,0,airplane,test,3059,brightness,0.75
6470,train,train_06470.png,images/train_06470.png,9,truck,test,935,brightness,0.75
6471,train,train_06471.png,images/train_06471.png,0,airplane,test,3740,brightness,0.75
6472,train,train_06472.png,images/train_06472.png,1,bird,train,3474,brightness,0.75
6473,train,train_06473.png,images/train_06473.png,5,dog,test,1911,brightness,0.75
6474,train,train_06474.png,images/train_06474.png,0,airplane,train,3092,brightness,0.75
6475,train,train_06475.png,images/train_06475.png,1,bird,train,1561,brightness,0.75
6476,train,train_06476.png,images/train_06476.png,0,airplane,train,2918,brightness,0.75
6477,train,train_06477.png,images/train_06477.png,2,car,test,3260,brightness,0.75
6478,train,train_06478.png,images/train_06478.png,7,monkey,train,3328,brightness,0.75
6479,train,train_06479.png,images/train_06479.png,9,truck,test,7549,brightness,0.75
6480,train,train_06480.png,images/train_06480.png,8,ship,test,3283,brightness,0.75
6481,train,train_06481.png,images/train_06481.png,9,truck,train,426,brightness,0.75
6482,train,train_06482.png,images/train_06482.png,7,monkey,test,1156,brightness,0.75
6483,train,train_06483.png,images/train_06483.png,0,airplane,test,220,brightness,0.75
6484,train,train_06484.png,images/train_06484.png,6,horse,test,960,brightness,0.75
6485,train,train_06485.png,images/train_06485.png,4,deer,train,1384,brightness,0.75
6486,train,train_06486.png,images/train_06486.png,3,cat,test,7176,brightness,0.75
6487,train,train_06487.png,images/train_06487.png,0,airplane,train,4552,brightness,0.75
6489,train,train_06489.png,images/train_06489.png,6,horse,train,549,brightness,0.75
6490,train,train_06490.png,images/train_06490.png,7,monkey,train,4821,brightness,0.75
6491,train,train_06491.png,images/train_06491.png,2,car,train,4210,brightness,0.75
6492,train,train_06492.png,images/train_06492.png,4,deer,train,578,brightness,0.75
6493,train,train_06493.png,images/train_06493.png,8,ship,test,3213,brightness,0.75
6494,train,train_06494.png,images/train_06494.png,8,ship,train,3576,brightness,0.75
6495,train,train_06495.png,images/train_06495.png,4,deer,train,2646,brightness,0.75
6497,train,train_06497.png,images/train_06497.png,8,ship,train,2980,brightness,0.75
6498,train,train_06498.png,images/train_06498.png,7,monkey,test,2668,brightness,0.75
6499,train,train_06499.png,images/train_06499.png,1,bird,test,2404,brightness,0.75
6500,train,train_06500.png,images/train_06500.png,6,horse,train,4218,brightness,0.75
6501,train,train_06501.png,images/train_06501.png,9,truck,train,4572,brightness,0.75
6502,train,train_06502.png,images/train_06502.png,0,airplane,test,283,brightness,0.75
6503,train,train_06503.png,images/train_06503.png,7,monkey,test,3188,brightness,0.75
6504,train,train_06504.png,images/train_06504.png,5,dog,test,50,brightness,0.75
6506,train,train_06506.png,images/train_06506.png,2,car,train,4621,brightness,0.75
6507,train,train_06507.png,images/train_06507.png,1,bird,test,289,brightness,0.75
6508,train,train_06508.png,images/train_06508.png,6,horse,train,1187,brightness,0.75
6511,train,train_06511.png,images/train_06511.png,6,horse,test,629,brightness,0.75
6512,train,train_06512.png,images/train_06512.png,3,cat,train,1105,brightness,0.75
6513,train,train_06513.png,images/train_06513.png,2,car,train,178,brightness,0.75
6514,train,train_06514.png,images/train_06514.png,1,bird,train,1031,brightness,0.75
6515,train,train_06515.png,images/train_06515.png,8,ship,train,2369,brightness,0.75
6516,train,train_06516.png,images/train_06516.png,7,monkey,train,2308,brightness,0.75
6517,train,train_06517.png,images/train_06517.png,0,airplane,test,7163,brightness,0.75
6519,train,train_06519.png,images/train_06519.png,6,horse,test,5970,brightness,0.75
6520,train,train_06520.png,images/train_06520.png,3,cat,test,1825,brightness,0.75
6521,train,train_06521.png,images/train_06521.png,2,car,test,3398,brightness,0.75
6522,train,train_06522.png,images/train_06522.png,1,bird,train,2007,brightness,0.75
6523,train,train_06523.png,images/train_06523.png,1,bird,test,6328,brightness,0.75
6524,train,train_06524.png,images/train_06524.png,7,monkey,train,3727,brightness,0.75
6525,train,train_06525.png,images/train_06525.png,9,truck,test,2976,brightness,0.75
6526,train,train_06526.png,images/train_06526.png,0,airplane,train,719,brightness,0.75
6527,train,train_06527.png,images/train_06527.png,8,ship,test,6007,brightness,0.75
6528,train,train_06528.png,images/train_06528.png,0,airplane,train,4786,brightness,0.75
6529,train,train_06529.png,images/train_06529.png,2,car,test,4406,brightness,0.75
6530,train,train_06530.png,images/train_06530.png,5,dog,train,4528,brightness,0.75
6532,train,train_06532.png,images/train_06532.png,7,monkey,test,3881,brightness,0.75
6533,train,train_06533.png,images/train_06533.png,1,bird,test,5929,brightness,0.75
6534,train,train_06534.png,images/train_06534.png,6,horse,train,1563,brightness,0.75
6535,train,train_06535.png,images/train_06535.png,3,cat,test,765,brightness,0.75
6536,train,train_06536.png,images/train_06536.png,8,ship,test,5321,brightness,0.75
6537,train,train_06537.png,images/train_06537.png,0,airplane,test,1926,brightness,0.75
6538,train,train_06538.png,images/train_06538.png,6,horse,train,3133,brightness,0.75
6540,train,train_06540.png,images/train_06540.png,8,ship,train,3513,brightness,0.75
6541,train,train_06541.png,images/train_06541.png,9,truck,train,1139,brightness,0.75
6542,train,train_06542.png,images/train_06542.png,8,ship,test,1707,brightness,0.75
6543,train,train_06543.png,images/train_06543.png,3,cat,train,4293,brightness,0.75
6544,train,train_06544.png,images/train_06544.png,2,car,train,3372,brightness,0.75
6547,train,train_06547.png,images/train_06547.png,1,bird,test,5330,brightness,0.75
6548,train,train_06548.png,images/train_06548.png,0,airplane,test,1548,brightness,0.75
6549,train,train_06549.png,images/train_06549.png,7,monkey,test,6978,brightness,0.75
6550,train,train_06550.png,images/train_06550.png,7,monkey,train,279,brightness,0.75
6551,train,train_06551.png,images/train_06551.png,0,airplane,test,6178,brightness,0.75
6553,train,train_06553.png,images/train_06553.png,3,cat,train,462,brightness,0.75
6554,train,train_06554.png,images/train_06554.png,0,airplane,test,4614,brightness,0.75
6556,train,train_06556.png,images/train_06556.png,0,airplane,train,711,brightness,0.75
6558,train,train_06558.png,images/train_06558.png,3,cat,test,4356,brightness,0.75
6560,train,train_06560.png,images/train_06560.png,0,airplane,test,1761,brightness,0.75
6561,train,train_06561.png,images/train_06561.png,4,deer,train,1310,brightness,0.75
6562,train,train_06562.png,images/train_06562.png,1,bird,test,1870,brightness,0.75
6563,train,train_06563.png,images/train_06563.png,1,bird,test,47,brightness,0.75
6566,train,train_06566.png,images/train_06566.png,0,airplane,test,6872,brightness,0.75
6567,train,train_06567.png,images/train_06567.png,9,truck,test,2333,brightness,0.75
6568,train,train_06568.png,images/train_06568.png,3,cat,train,833,brightness,0.75
6569,train,train_06569.png,images/train_06569.png,6,horse,test,7640,brightness,0.75
6570,train,train_06570.png,images/train_06570.png,5,dog,test,6651,brightness,0.75
6571,train,train_06571.png,images/train_06571.png,0,airplane,train,1012,brightness,0.75
6572,train,train_06572.png,images/train_06572.png,6,horse,train,4762,brightness,0.75
6573,train,train_06573.png,images/train_06573.png,6,horse,test,5748,brightness,0.75
6575,train,train_06575.png,images/train_06575.png,9,truck,test,6231,brightness,0.75
6576,train,train_06576.png,images/train_06576.png,8,ship,test,931,brightness,0.75
6577,train,train_06577.png,images/train_06577.png,2,car,train,1943,brightness,0.75
6580,train,train_06580.png,images/train_06580.png,5,dog,test,7170,brightness,0.75
6582,train,train_06582.png,images/train_06582.png,2,car,test,4606,brightness,0.75
6583,train,train_06583.png,images/train_06583.png,5,dog,test,644,brightness,0.75
6586,train,train_06586.png,images/train_06586.png,4,deer,test,2449,brightness,0.75
6587,train,train_06587.png,images/train_06587.png,1,bird,train,4319,brightness,0.75
6588,train,train_06588.png,images/train_06588.png,9,truck,train,488,brightness,0.75
6590,train,train_06590.png,images/train_06590.png,6,horse,test,2163,brightness,0.75
6591,train,train_06591.png,images/train_06591.png,7,monkey,train,3443,brightness,0.75
6592,train,train_06592.png,images/train_06592.png,0,airplane,test,2102,brightness,0.75
6593,train,train_06593.png,images/train_06593.png,8,ship,test,3443,brightness,0.75
6594,train,train_06594.png,images/train_06594.png,5,dog,test,5688,brightness,0.75
6595,train,train_06595.png,images/train_06595.png,7,monkey,test,1549,brightness,0.75
6596,train,train_06596.png,images/train_06596.png,7,monkey,train,1435,brightness,0.75
6597,train,train_06597.png,images/train_06597.png,7,monkey,test,6725,brightness,0.75
6598,train,train_06598.png,images/train_06598.png,5,dog,train,1861,brightness,0.75
6599,train,train_06599.png,images/train_06599.png,1,bird,test,2797,brightness,0.75
6601,train,train_06601.png,images/train_06601.png,7,monkey,test,5922,brightness,0.75
6603,train,train_06603.png,images/train_06603.png,0,airplane,train,686,brightness,0.75
6606,train,train_06606.png,images/train_06606.png,9,truck,train,3476,brightness,0.75
6608,train,train_06608.png,images/train_06608.png,7,monkey,test,4057,brightness,0.75
6610,train,train_06610.png,images/train_06610.png,8,ship,test,5670,brightness,0.75
6611,train,train_06611.png,images/train_06611.png,6,horse,test,4068,brightness,0.75
6612,train,train_06612.png,images/train_06612.png,1,bird,test,7626,brightness,0.75
6613,train,train_06613.png,images/train_06613.png,2,car,test,1003,brightness,0.75
6614,train,train_06614.png,images/train_06614.png,2,car,test,4644,brightness,0.75
6616,train,train_06616.png,images/train_06616.png,3,cat,test,5960,brightness,0.75
6617,train,train_06617.png,images/train_06617.png,9,truck,test,4581,brightness,0.75
6619,train,train_06619.png,images/train_06619.png,3,cat,test,6228,brightness,0.75
6620,train,train_06620.png,images/train_06620.png,2,car,train,4707,brightness,0.75
6621,train,train_06621.png,images/train_06621.png,9,truck,train,1234,brightness,0.75
6624,train,train_06624.png,images/train_06624.png,2,car,train,18,brightness,0.75
6627,train,train_06627.png,images/train_06627.png,9,truck,test,3782,brightness,0.75
6629,train,train_06629.png,images/train_06629.png,3,cat,test,7064,brightness,0.75
6630,train,train_06630.png,images/train_06630.png,2,car,test,7203,brightness,0.75
6631,train,train_06631.png,images/train_06631.png,5,dog,train,2235,brightness,0.75
6632,train,train_06632.png,images/train_06632.png,6,horse,train,3067,brightness,0.75
6634,train,train_06634.png,images/train_06634.png,4,deer,test,713,brightness,0.75
6635,train,train_06635.png,images/train_06635.png,7,monkey,test,6190,brightness,0.75
6636,train,train_06636.png,images/train_06636.png,1,bird,test,7066,brightness,0.75
6637,train,train_06637.png,images/train_06637.png,6,horse,test,1234,brightness,0.75
6639,train,train_06639.png,images/train_06639.png,2,car,train,3510,brightness,0.75
6640,train,train_06640.png,images/train_06640.png,1,bird,train,3770,brightness,0.75
6644,train,train_06644.png,images/train_06644.png,6,horse,train,639,brightness,0.75
6645,train,train_06645.png,images/train_06645.png,1,bird,test,968,brightness,0.75
6646,train,train_06646.png,images/train_06646.png,6,horse,train,1711,brightness,0.75
6649,train,train_06649.png,images/train_06649.png,8,ship,train,2890,brightness,0.75
6650,train,train_06650.png,images/train_06650.png,8,ship,test,6131,brightness,0.75
6651,train,train_06651.png,images/train_06651.png,7,monkey,train,4457,brightness,0.75
6652,train,train_06652.png,images/train_06652.png,0,airplane,test,5138,brightness,0.75
6655,train,train_06655.png,images/train_06655.png,5,dog,test,6634,brightness,0.75
6656,train,train_06656.png,images/train_06656.png,4,deer,train,2217,brightness,0.75
6657,train,train_06657.png,images/train_06657.png,1,bird,test,1638,brightness,0.75
6658,train,train_06658.png,images/train_06658.png,3,cat,test,7489,brightness,0.75
6659,train,train_06659.png,images/train_06659.png,1,bird,test,3957,brightness,0.75
6660,train,train_06660.png,images/train_06660.png,5,dog,test,2266,brightness,0.75
6661,train,train_06661.png,images/train_06661.png,0,airplane,train,183,brightness,0.75
6662,train,train_06662.png,images/train_06662.png,2,car,test,3332,brightness,0.75
6663,train,train_06663.png,images/train_06663.png,5,dog,test,7776,brightness,0.75
6664,train,train_06664.png,images/train_06664.png,1,bird,test,4395,brightness,0.75
6665,train,train_06665.png,images/train_06665.png,8,ship,test,6170,brightness,0.75
6666,train,train_06666.png,images/train_06666.png,3,cat,test,1263,brightness,0.75
6667,train,train_06667.png,images/train_06667.png,0,airplane,train,2529,brightness,0.75
6668,train,train_06668.png,images/train_06668.png,1,bird,test,7490,brightness,0.75
6669,train,train_06669.png,images/train_06669.png,8,ship,test,2055,brightness,0.75
6670,train,train_06670.png,images/train_06670.png,6,horse,train,1556,brightness,0.75
6671,train,train_06671.png,images/train_06671.png,5,dog,train,315,brightness,0.75
6672,train,train_06672.png,images/train_06672.png,7,monkey,test,2056,brightness,0.75
6673,train,train_06673.png,images/train_06673.png,7,monkey,test,7099,brightness,0.75
6676,train,train_06676.png,images/train_06676.png,4,deer,test,1111,brightness,0.75
6677,train,train_06677.png,images/train_06677.png,8,ship,train,3661,brightness,0.75
6678,train,train_06678.png,images/train_06678.png,7,monkey,train,4910,brightness,0.75
6679,train,train_06679.png,images/train_06679.png,5,dog,test,6701,brightness,0.75
6680,train,train_06680.png,images/train_06680.png,0,airplane,test,5283,brightness,0.75
6681,train,train_06681.png,images/train_06681.png,4,deer,test,1979,brightness,0.75
6682,train,train_06682.png,images/train_06682.png,9,truck,test,3521,brightness,0.75
6686,train,train_06686.png,images/train_06686.png,0,airplane,test,3596,brightness,0.75
6687,train,train_06687.png,images/train_06687.png,0,airplane,test,2592,brightness,0.75
6688,train,train_06688.png,images/train_06688.png,4,deer,test,5377,brightness,0.75
6691,train,train_06691.png,images/train_06691.png,2,car,test,7265,brightness,0.75
6692,train,train_06692.png,images/train_06692.png,9,truck,train,3772,brightness,0.75
6693,train,train_06693.png,images/train_06693.png,1,bird,test,3537,brightness,0.75
6695,train,train_06695.png,images/train_06695.png,7,monkey,train,1494,brightness,0.75
6696,train,train_06696.png,images/train_06696.png,5,dog,test,2391,brightness,0.75
6698,train,train_06698.png,images/train_06698.png,9,truck,train,2311,brightness,0.75
6700,train,train_06700.png,images/train_06700.png,1,bird,test,4387,brightness,0.75
6701,train,train_06701.png,images/train_06701.png,9,truck,train,654,brightness,0.75
6703,train,train_06703.png,images/train_06703.png,0,airplane,train,1875,brightness,0.75
6704,train,train_06704.png,images/train_06704.png,5,dog,test,1498,brightness,0.75
6705,train,train_06705.png,images/train_06705.png,5,dog,test,2741,brightness,0.75
6706,train,train_06706.png,images/train_06706.png,8,ship,test,1533,brightness,0.75
6707,train,train_06707.png,images/train_06707.png,2,car,train,4017,brightness,0.75
6708,train,train_06708.png,images/train_06708.png,8,ship,train,3501,brightness,0.75
6709,train,train_06709.png,images/train_06709.png,7,monkey,test,3374,brightness,0.75
6710,train,train_06710.png,images/train_06710.png,6,horse,train,3055,brightness,0.75
6711,train,train_06711.png,images/train_06711.png,7,monkey,test,3189,brightness,0.75
6713,train,train_06713.png,images/train_06713.png,7,monkey,test,4704,brightness,0.75
6714,train,train_06714.png,images/train_06714.png,3,cat,train,3172,brightness,0.75
6716,train,train_06716.png,images/train_06716.png,2,car,test,7542,brightness,0.75
6717,train,train_06717.png,images/train_06717.png,9,truck,train,4205,brightness,0.75
6718,train,train_06718.png,images/train_06718.png,3,cat,train,4736,brightness,0.75
6719,train,train_06719.png,images/train_06719.png,0,airplane,test,1977,brightness,0.75
6720,train,train_06720.png,images/train_06720.png,3,cat,train,2399,brightness,0.75
6721,train,train_06721.png,images/train_06721.png,0,airplane,train,4454,brightness,0.75
6723,train,train_06723.png,images/train_06723.png,3,cat,test,7110,brightness,0.75
6725,train,train_06725.png,images/train_06725.png,3,cat,test,4909,brightness,0.75
6726,train,train_06726.png,images/train_06726.png,4,deer,train,2690,brightness,0.75
6727,train,train_06727.png,images/train_06727.png,2,car,train,818,brightness,0.75
6729,train,train_06729.png,images/train_06729.png,6,horse,test,3619,brightness,0.75
6731,train,train_06731.png,images/train_06731.png,1,bird,test,959,brightness,0.75
6732,train,train_06732.png,images/train_06732.png,2,car,test,529,brightness,0.75
6733,train,train_06733.png,images/train_06733.png,2,car,train,2327,brightness,0.75
6734,train,train_06734.png,images/train_06734.png,1,bird,test,5075,brightness,0.75
6736,train,train_06736.png,images/train_06736.png,4,deer,train,4733,brightness,0.75
6737,train,train_06737.png,images/train_06737.png,8,ship,train,4035,brightness,0.75
6739,train,train_06739.png,images/train_06739.png,8,ship,test,5859,brightness,0.75
6740,train,train_06740.png,images/train_06740.png,4,deer,train,2243,brightness,0.75
6741,train,train_06741.png,images/train_06741.png,5,dog,train,2688,brightness,0.75
6742,train,train_06742.png,images/train_06742.png,4,deer,test,7814,brightness,0.75
6743,train,train_06743.png,images/train_06743.png,4,deer,test,4368,brightness,0.75
6744,train,train_06744.png,images/train_06744.png,4,deer,test,650,brightness,0.75
6745,train,train_06745.png,images/train_06745.png,2,car,train,564,brightness,0.75
6747,train,train_06747.png,images/train_06747.png,5,dog,test,2,brightness,0.75
6748,train,train_06748.png,images/train_06748.png,0,airplane,test,1850,brightness,0.75
6749,train,train_06749.png,images/train_06749.png,4,deer,test,2423,brightness,0.75
6750,train,train_06750.png,images/train_06750.png,6,horse,test,7615,brightness,0.75
6751,train,train_06751.png,images/train_06751.png,9,truck,train,4143,brightness,0.75
6752,train,train_06752.png,images/train_06752.png,8,ship,test,6234,brightness,0.75
6753,train,train_06753.png,images/train_06753.png,5,dog,test,2357,brightness,0.75
6754,train,train_06754.png,images/train_06754.png,5,dog,train,888,brightness,0.75
6755,train,train_06755.png,images/train_06755.png,6,horse,test,5489,brightness,0.75
6757,train,train_06757.png,images/train_06757.png,0,airplane,test,1887,brightness,0.75
6758,train,train_06758.png,images/train_06758.png,6,horse,test,2071,brightness,0.75
6759,train,train_06759.png,images/train_06759.png,0,airplane,train,3859,brightness,0.75
6760,train,train_06760.png,images/train_06760.png,3,cat,test,3911,brightness,0.75
6761,train,train_06761.png,images/train_06761.png,6,horse,test,7426,brightness,0.75
6762,train,train_06762.png,images/train_06762.png,1,bird,test,5425,brightness,0.75
6763,train,train_06763.png,images/train_06763.png,8,ship,test,3786,brightness,0.75
6764,train,train_06764.png,images/train_06764.png,8,ship,test,739,brightness,0.75
6765,train,train_06765.png,images/train_06765.png,1,bird,test,3930,brightness,0.75
6767,train,train_06767.png,images/train_06767.png,2,car,test,6348,brightness,0.75
6768,train,train_06768.png,images/train_06768.png,1,bird,test,2620,brightness,0.75
6769,train,train_06769.png,images/train_06769.png,2,car,test,329,brightness,0.75
6770,train,train_06770.png,images/train_06770.png,0,airplane,train,2442,brightness,0.75
6771,train,train_06771.png,images/train_06771.png,8,ship,test,6675,brightness,0.75
6773,train,train_06773.png,images/train_06773.png,0,airplane,test,670,brightness,0.75
6774,train,train_06774.png,images/train_06774.png,3,cat,test,828,brightness,0.75
6775,train,train_06775.png,images/train_06775.png,6,horse,train,1935,brightness,0.75
6777,train,train_06777.png,images/train_06777.png,6,horse,test,234,brightness,0.75
6779,train,train_06779.png,images/train_06779.png,3,cat,test,2744,brightness,0.75
6781,train,train_06781.png,images/train_06781.png,4,deer,test,4370,brightness,0.75
6782,train,train_06782.png,images/train_06782.png,1,bird,test,6897,brightness,0.75
6783,train,train_06783.png,images/train_06783.png,4,deer,train,4498,brightness,0.75
6784,train,train_06784.png,images/train_06784.png,1,bird,test,198,brightness,0.75
6785,train,train_06785.png,images/train_06785.png,3,cat,test,6466,brightness,0.75
6786,train,train_06786.png,images/train_06786.png,0,airplane,test,5109,brightness,0.75
6787,train,train_06787.png,images/train_06787.png,1,bird,train,3176,brightness,0.75
6789,train,train_06789.png,images/train_06789.png,4,deer,train,1223,brightness,0.75
6790,train,train_06790.png,images/train_06790.png,8,ship,train,164,brightness,0.75
6791,train,train_06791.png,images/train_06791.png,6,horse,train,2843,brightness,0.75
6792,train,train_06792.png,images/train_06792.png,2,car,test,4443,brightness,0.75
6794,train,train_06794.png,images/train_06794.png,8,ship,train,3778,brightness,0.75
6795,train,train_06795.png,images/train_06795.png,7,monkey,test,3542,brightness,0.75
6796,train,train_06796.png,images/train_06796.png,6,horse,train,3872,brightness,0.75
6797,train,train_06797.png,images/train_06797.png,7,monkey,train,3202,brightness,0.75
6798,train,train_06798.png,images/train_06798.png,6,horse,train,1902,brightness,0.75
6799,train,train_06799.png,images/train_06799.png,9,truck,test,6319,brightness,0.75
6800,train,train_06800.png,images/train_06800.png,0,airplane,test,7674,brightness,0.75
6801,train,train_06801.png,images/train_06801.png,8,ship,test,2355,brightness,0.75
6802,train,train_06802.png,images/train_06802.png,9,truck,train,1379,brightness,0.75
6803,train,train_06803.png,images/train_06803.png,3,cat,test,4881,brightness,0.75
6804,train,train_06804.png,images/train_06804.png,6,horse,test,7833,brightness,0.75
6805,train,train_06805.png,images/train_06805.png,7,monkey,test,1637,brightness,0.75
6806,train,train_06806.png,images/train_06806.png,1,bird,train,4936,brightness,0.75
6808,train,train_06808.png,images/train_06808.png,1,bird,train,3426,brightness,0.75
6809,train,train_06809.png,images/train_06809.png,7,monkey,test,3541,brightness,0.75
6810,train,train_06810.png,images/train_06810.png,6,horse,test,4880,brightness,0.75
6811,train,train_06811.png,images/train_06811.png,3,cat,train,597,brightness,0.75
6812,train,train_06812.png,images/train_06812.png,1,bird,test,2425,brightness,0.75
6814,train,train_06814.png,images/train_06814.png,8,ship,test,7946,brightness,0.75
6815,train,train_06815.png,images/train_06815.png,4,deer,test,1502,brightness,0.75
6816,train,train_06816.png,images/train_06816.png,1,bird,test,368,brightness,0.75
6817,train,train_06817.png,images/train_06817.png,9,truck,train,253,brightness,0.75
6818,train,train_06818.png,images/train_06818.png,0,airplane,train,4389,brightness,0.75
6819,train,train_06819.png,images/train_06819.png,2,car,train,4090,brightness,0.75
6820,train,train_06820.png,images/train_06820.png,9,truck,train,2832,brightness,0.75
6822,train,train_06822.png,images/train_06822.png,1,bird,test,1795,brightness,0.75
6823,train,train_06823.png,images/train_06823.png,3,cat,test,2539,brightness,0.75
6824,train,train_06824.png,images/train_06824.png,4,deer,train,2314,brightness,0.75
6826,train,train_06826.png,images/train_06826.png,9,truck,test,3689,brightness,0.75
6827,train,train_06827.png,images/train_06827.png,7,monkey,train,1424,brightness,0.75
6828,train,train_06828.png,images/train_06828.png,0,airplane,train,4037,brightness,0.75
6830,train,train_06830.png,images/train_06830.png,8,ship,test,2105,brightness,0.75
6831,train,train_06831.png,images/train_06831.png,8,ship,train,1782,brightness,0.75
6832,train,train_06832.png,images/train_06832.png,6,horse,test,5084,brightness,0.75
6833,train,train_06833.png,images/train_06833.png,0,airplane,test,2048,brightness,0.75
6834,train,train_06834.png,images/train_06834.png,7,monkey,test,457,brightness,0.75
6835,train,train_06835.png,images/train_06835.png,3,cat,train,1146,brightness,0.75
6836,train,train_06836.png,images/train_06836.png,2,car,test,200,brightness,0.75
6837,train,train_06837.png,images/train_06837.png,0,airplane,test,1284,brightness,0.75
